Ident	IATA	GridLevel	StationType	Latitude	Longitude	MapworldX	MapworldY	FullName	State
KFFO	FFO	6	1	39.827	-84.048	0	0	WRIGHT-PATTERSON AFB	OH
KFFT	FFT	6	1	38.185	-84.907	0	0	CAPITAL CITY	KY
KFFZ	FFZ	6	1	33.461	-111.728	0	0	FALCON	AZ
KFGX	FGX	6	1	38.543	-83.744	0	0	FLEMING-MASON	KY
KFHR	FHR	6	1	48.522	-123.026	0	0	FRIDAY HARBOR	WA
KFHU	FHU	5	1	31.59	-110.346	0	0	SIERRA VISTA MUN-LIBBY AAF	AZ
KFIG	FIG	6	1	41.049	-78.414	0	0	CLEARFIELD-LAWRENCE	PA
KFIO	FIO	6	1	36.968	-88.568	0	0	WEST KENTUCKY	KY
KFIT	FIT	6	1	42.556	-71.76	0	0	FITCHBURG MUN	MA
KFKL	FKL	4	1	41.379	-79.861	0	0	VENANGO REGL	PA
KFKN	FKN	4	1	36.699	-76.904	0	0	FRANKLIN MUN-ROSE	VA
KFKR	FKR	6	1	40.274	-86.564	0	0	FRANKFORT MUN	IN
KFLD	FLD	6	1	43.772	-88.489	0	0	FOND DU LAC CO	WI
KFLG	FLG	1	1	35.14	-111.672	0	0	FLAGSTAFF PULLIAM	AZ
KFLL	FLL	4	1	26.073	-80.155	0	0	FT LAUDERDALE-HOLLYWOOD INTL	FL
KFLO	FLO	4	1	34.186	-79.724	0	0	FLORENCE REGL	SC
KFLP	FLP	6	1	36.294	-92.591	0	0	MARION CO REGL	AR
KFLV	FLV	5	1	39.368	-94.917	0	0	SHERMAN AAF	KS
KFLX	FLX	6	1	39.5	-118.75	0	0	FALLON MUN	NV
KFME	FME	6	1	39.086	-76.762	0	0	TIPTON	MD
KFMH	FMH	6	1	41.661	-70.523	0	0	OTIS ANGB	MA
KFMN	FMN	1	1	36.742	-108.232	0	0	FOUR CORNERS REGL	NM
KFMY	FMY	2	1	26.589	-81.865	0	0	PAGE	FL
KFMZ	FMZ	6	1	40.587	-97.573	0	0	FAIRMONT STATE	NE
KFNB	FNB	5	1	40.08	-95.592	0	0	BRENNER	NE
KFNL	FNL	6	1	40.453	-105.013	0	0	FT COLLINS-LOVELAND MUN	CO
KFNT	FNT	4	1	42.968	-83.745	0	0	BISHOP INTL	MI
KFOA	FOA	6	1	38.667	-88.455	0	0	FLORA MUN	IL
KFOD	FOD	5	1	42.552	-94.193	0	0	FT DODGE REGL	IA
KFOE	FOE	6	1	38.952	-95.664	0	0	FORBES	KS
KFOK	FOK	6	1	40.844	-72.633	0	0	THE GABRESKI	NY
KFOT	FOT	4	1	40.554	-124.134	0	0	ROHNERVILLE	CA
KFOZ	FOZ	6	1	47.783	-93.652	0	0	BIGFORK MUN	MN
KFPR	FPR	6	1	27.496	-80.37	0	0	ST LUCIE CO INTL	FL
KFQD	FQD	6	1	35.43	-81.936	0	0	RUTHERFORD CO-MARCHMAN	NC
KFRG	FRG	6	1	40.73	-73.414	0	0	REPUBLIC	NY
KFRH	FRH	6	1	38.507	-86.639	0	0	FRENCH LICK MUN	IN
KFRI	FRI	6	1	39.058	-96.765	0	0	MARSHALL AAF	KS
KFRM	FRM	3	1	43.644	-94.416	0	0	FAIRMONT MUN	MN
KFRR	FRR	6	1	38.918	-78.254	0	0	FRONT ROYAL-WARREN CO	VA
KFSD	FSD	1	1	43.584	-96.742	0	0	FOSS	SD
KFSE	FSE	6	1	47.593	-95.775	0	0	FOSSTON MUN	MN
KFSI	FSI	5	1	34.651	-98.402	0	0	POST AAF	OK
KFSK	FSK	6	1	37.799	-94.771	0	0	FT SCOTT MUN	KS
KFSM	FSM	2	1	35.338	-94.369	0	0	FT SMITH REGL	AR
KFSO	FSO	6	1	44.94	-73.1	0	0	FRANKLIN CO STATE	VT
KFST	FST	5	1	30.917	-102.916	0	0	FT STOCKTON-PECOS CO	TX
KFSU	FSU	6	1	34.484	-104.219	0	0	FT SUMNER MUN	NM
KFSW	FSW	6	1	40.66	-91.328	0	0	FT MADISON MUN	IA
KFTG	FTG	6	1	39.788	-104.544	0	0	FRONT RANGE	CO
KFTK	FTK	6	1	37.908	-85.974	0	0	GODMAN AAF	KY
KFTT	FTT	6	1	38.841	-92.005	0	0	HENSLEY MEML	MO
KFTW	FTW	5	1	32.82	-97.364	0	0	FT WORTH MEACHAM INTL	TX
KFTY	FTY	6	1	33.781	-84.524	0	0	FULTON CO-BROWN	GA
KFUL	FUL	4	1	33.873	-117.98	0	0	FULLERTON MUN	CA
KFVE	FVE	2	1	47.288	-68.315	0	0	NORTHERN AROOSTOOK REGL	ME
KFVX	FVX	6	1	37.358	-78.438	0	0	FARMVILLE REGL	VA
KFWA	FWA	3	1	40.98	-85.196	0	0	FT WAYNE INTL	IN
KFWC	FWC	6	1	38.379	-88.414	0	0	FAIRFIELD MUN	IL
KFWN	FWN	6	1	41.202	-74.626	0	0	SUSSEX	NJ
KFWS	FWS	6	1	32.566	-97.308	0	0	FT WORTH SPINKS	TX
KFXE	FXE	6	1	26.198	-80.172	0	0	FT LAUDERDALE EXECUTIVE	FL
KFXY	FXY	6	1	43.235	-93.626	0	0	FOREST CITY MUN	IA
KFYE	FYE	6	1	35.207	-89.397	0	0	FAYETTE CO	TN
KFYM	FYM	6	1	35.059	-86.567	0	0	FAYETTEVILLE MUN	TN
KFYV	FYV	4	1	36.006	-94.171	0	0	DRAKE	AR
KFZG	FZG	6	1	31.684	-83.272	0	0	FITZGERALD MUN	GA
KFZI	FZI	6	1	41.193	-83.395	0	0	FOSTORIA METROPOLITAN	OH
KFZY	FZY	6	1	43.353	-76.39	0	0	OSWEGO CO	NY
KG04	G04	6	1	40.663	-79.846	0	0	CULMERVILLE	PA
KG05	G05	6	1	40.247	-80.013	0	0	FINLEYVILLE	PA
KG26	G26	6	1	33.334	-84.404	0	0	RUST	GA
KGA2	GA2	6	1	33.185	-84.373	0	0	PEACH STATE	GA
KGAB	GAB	6	1	38.926	-117.96	0	0	GABBS	NV
KGAD	GAD	5	1	33.974	-86.09	0	0	GADSDEN MUN	AL
KGAF	GAF	6	1	48.406	-97.372	0	0	GRAFTON MUN	ND
KGAG	GAG	2	1	36.298	-99.777	0	0	GAGE	OK
KGAI	GAI	6	1	39.168	-77.168	0	0	MONTGOMERY CO	MD
KGAS	GAS	6	1	38.836	-82.164	0	0	GALLIA-MEIGS REGL	OH
KGBD	GBD	6	1	38.347	-98.859	0	0	GREAT BEND MUN	KS
KGBG	GBG	6	1	40.94	-90.431	0	0	GALESBURG MUN	IL
KGBN	GBN	5	1	32.917	-112.683	0	0		
KGBR	GBR	6	1	42.185	-73.405	0	0	GREAT BARRINGTON	MA
KGCC	GCC	2	1	44.349	-105.541	0	0	GILLETTE-CAMPBELL CO	WY
KGCK	GCK	1	1	37.928	-100.727	0	0	GARDEN CITY REGL	KS
KGCN	GCN	2	1	35.954	-112.147	0	0	GRAND CANYON NATL PARK	AZ
KGCT	GCT	6	1	41.687	-94.435	0	0	GUTHRIE CO REGL	IA
KGCY	GCY	6	1	36.195	-82.816	0	0	GREENEVILLE-GREENE CO MUN	TN
KGDM	GDM	6	1	42.551	-72.018	0	0	GARDNER MUN	MA
KGDP	GDP	5	1	31.817	-104.783	0	0		
KGDV	GDV	4	1	47.14	-104.809	0	0	DAWSON COMMUNITY	MT
KGDW	GDW	6	1	43.971	-84.475	0	0	GLADWIN ZETTEL MEML	MI
KGDY	GDY	6	1	37.234	-82.127	0	0	GRUNDY MUN	VA
KGED	GED	6	1	38.689	-75.359	0	0	SUSSEX CO	DE
KGEG	GEG	1	1	47.621	-117.536	0	0	SPOKANE INTL	WA
KGEO	GEO	6	1	38.882	-83.885	0	0	BROWN CO	OH
KGEU	GEU	6	1	33.528	-112.297	0	0	GLENDALE MUN	AZ
KGEV	GEV	6	1	36.435	-81.422	0	0	ASHE CO	NC
KGEY	GEY	6	1	44.517	-108.084	0	0	SOUTH BIG HORN CO	WY
KGEZ	GEZ	6	1	39.584	-85.806	0	0	SHELBYVILLE MUN	IN
KGFD	GFD	6	1	39.791	-85.738	0	0	POPE	IN
KGFK	GFK	2	1	47.95	-97.176	0	0	GRAND FORKS INTL	ND
KGFL	GFL	4	1	43.342	-73.611	0	0	BENNETT MEML	NY
KGFZ	GFZ	6	1	41.328	-94.447	0	0	GREENFIELD MUN	IA
KGGE	GGE	6	1	33.312	-79.321	0	0	GEORGETOWN CO	SC
KGGF	GGF	6	1	40.87	-101.734	0	0	GRANT MUN	NE
KGGG	GGG	2	1	32.386	-94.712	0	0	GREGG CO	TX
KGGI	GGI	6	1	41.712	-92.737	0	0	GRINNELL REGL	IA
KGGP	GGP	6	1	40.713	-86.375	0	0	LOGANSPORT MUN	IN
KGGW	GGW	2	1	48.215	-106.616	0	0	WOKAL/GLASGOW INTL	MT
KGHM	GHM	6	1	35.839	-87.446	0	0	CENTERVILLE MUN	TN
KGHW	GHW	6	1	45.644	-95.322	0	0	GLENWOOD MUN	MN
KGIF	GIF	6	1	28.064	-81.756	0	0	WINTER HAVEN'S-GILBERT	FL
KGJT	GJT	1	1	39.124	-108.527	0	0	WALKER	CO
KGKJ	GKJ	6	1	41.628	-80.215	0	0	PORT MEADVILLE	PA
KGKT	GKT	6	1	35.86	-83.529	0	0	GATLINBURG-PIGEON FORGE	TN
KGKY	GKY	6	1	32.664	-97.094	0	0	ARLINGTON MUN	TX
KGLD	GLD	2	1	39.371	-101.7	0	0	RENNER	KS
KGLE	GLE	6	1	33.654	-97.198	0	0	GAINESVILLE MUN	TX
KGLH	GLH	4	1	33.484	-90.986	0	0	MID DELTA REGL	MS
KGLR	GLR	4	1	45.015	-84.704	0	0	OTSEGO CO	MI
KGLS	GLS	4	1	29.266	-94.862	0	0	GALVESTON INTL-SCHOLES	TX
KGLW	GLW	6	1	37.033	-85.954	0	0	GLASGOW MUN	KY
KGLY	GLY	6	1	38.358	-93.684	0	0	CLINTON MEML	MO
KGMU	GMU	6	1	34.849	-82.35	0	0	GREENVILLE DOWNTOWN	SC
KGNB	GNB	6	1	40.094	-105.917	0	0	GRANBY-GRAND CO	CO
KGNF	GNF	6	1	33.833	-89.8	0	0	GRENADA MUN	MS
KGNG	GNG	6	1	42.919	-114.767	0	0	GOODING MUN	ID
KGNT	GNT	5	1	35.166	-107.901	0	0	GRANTS-MILAN MUN	NM
KGNV	GNV	2	1	29.691	-82.273	0	0	GAINESVILLE REGL	FL
KGOK	GOK	6	1	35.851	-97.416	0	0	GUTHRIE MUN	OK
KGON	GON	4	1	41.331	-72.046	0	0	GROTON-NEW LONDON	CT
KGPH	GPH	6	1	39.332	-94.312	0	0	CLAY CO REGL	MO
KGPM	GPM	6	1	32.701	-97.048	0	0	GRAND PRAIRIE MUN	TX
KGPT	GPT	4	1	30.408	-89.071	0	0	GULFPORT-BILOXI REGL	MS
KGPZ	GPZ	6	1	47.214	-93.511	0	0	GRAND RAPIDS/ITASCA CO-NEWSTR*	MN
KGQQ	GQQ	6	1	40.754	-82.726	0	0	GALION MUN	OH
KGRB	GRB	4	1	44.486	-88.131	0	0	AUSTIN STRAUBEL INTL	WI
KGRD	GRD	6	1	34.25	-82.161	0	0	GREENWOOD CO	SC
KGRE	GRE	6	1	38.837	-89.379	0	0	GREENVILLE	IL
KGRF	GRF	6	1	47.084	-122.581	0	0	GRAY AAF	WA
KGRI	GRI	3	1	40.97	-98.309	0	0	CENTRAL NEBRASKA REGL	NE
KGRK	GRK	6	1	31.067	-97.829	0	0	GRAY AAF	TX
KGRN	GRN	6	1	42.807	-102.178	0	0	GORDON MUN	NE
KGRR	GRR	1	1	42.883	-85.525	0	0	GERALD R. FORD INTL	MI
KGRW	GRW	5	1	33.467	-90.283	0	0		
KGSB	GSB	5	1	35.341	-77.961	0	0	SEYMOUR JOHNSON AFB	NC
KGSH	GSH	6	1	41.529	-85.794	0	0	GOSHEN MUN	IN
KGSO	GSO	4	1	36.1	-79.938	0	0	PIEDMONT TRIAD INTL	NC
KGSP	GSP	4	1	34.897	-82.221	0	0	GREENVILLE-SPARTANBURG INTL	SC
KGTB	GTB	6	1	44.052	-75.722	0	0	WHEELER-SACK AAF	NY
KGTE	GTE	6	1	40.928	-100.151	0	0	QUINN	NE
KGTF	GTF	1	1	47.483	-111.372	0	0	GREAT FALLS INTL	MT
KGTG	GTG	6	1	45.798	-92.666	0	0	GRANTSBURG MUN	WI
KGTR	GTR	4	1	33.451	-88.594	0	0	GOLDEN TRIANGLE REGL	MS
KGTU	GTU	6	1	30.681	-97.681	0	0	GEORGETOWN MUN	TX
KGUC	GUC	4	1	38.535	-106.934	0	0	GUNNISON CO	CO
KGUP	GUP	2	1	35.513	-108.791	0	0	GALLUP MUN	NM
KGUS	GUS	6	1	40.648	-86.154	0	0	GRISSOM ARB	IN
KGUY	GUY	6	1	36.686	-101.508	0	0	GUYMON MUN	OK
KGVE	GVE	6	1	38.157	-78.168	0	0	GORDONSVILLE MUN	VA
KGVL	GVL	6	1	34.275	-83.828	0	0	GILMER MEML	GA
KGVQ	GVQ	6	1	43.032	-78.169	0	0	GENESEE CO	NY
KGVT	GVT	6	1	33.068	-96.066	0	0	MAJORS	TX
KGVW	GVW	6	1	38.843	-94.563	0	0	RICHARDS-GEBAUR MEML	MO
KGWO	GWO	4	1	33.496	-90.087	0	0	GREENWOOD-LEFLORE	MS
KGWR	GWR	6	1	46.22	-97.645	0	0	GWINNER-MELROE	ND
KGWS	GWS	6	1	39.511	-107.312	0	0	GLENWOOD SPRINGS MUN	CO
KGWW	GWW	6	1	35.461	-77.967	0	0	GOLDSBORO-WAYNE MUN	NC
KGXY	GXY	6	1	40.431	-104.634	0	0	GREELEY-WELD CO	CO
KGYH	GYH	6	1	34.761	-82.377	0	0	DONALDSON CENTER	SC
KGYL	GYL	6	1	44.758	-94.082	0	0	GLENCOE MUN	MN
KGYR	GYR	4	1	33.423	-112.377	0	0	PHOENIX GOODYEAR	AZ
KGYY	GYY	6	1	41.618	-87.413	0	0	GARY	IN
KGZH	GZH	6	1	31.418	-87.046	0	0	MIDDLETON	AL
KGZS	GZS	6	1	35.155	-87.058	0	0	ABERNATHY	TN
KH01	H01	6	1	35.726	-96.823	0	0	CHANDLER MUN	OK
KH04	H04	6	1	36.619	-95.15	0	0	VINITA MUN	OK
KH05	H05	6	1	34.92	-95.397	0	0	WILBURTON MUN	OK
KH07	H07	6	1	38.78	-89.638	0	0	HIGHLAND-WINET	IL
KH17	H17	6	1	37.655	-93.089	0	0	BUFFALO MUN	MO
KH19	H19	6	1	39.372	-91.22	0	0	BOWLING GREEN MUN	MO
KH21	H21	6	1	37.977	-92.694	0	0	CAMDENTON MEML	MO
KH27	H27	6	1	36.613	-92.401	0	0	GAINESVILLE MEML	MO
KH28	H28	6	1	49.002	-112.793	0	0	WHETSTONE INTL	MT
KH30	H30	6	1	42.846	-75.562	0	0	HAMILTON MUN	NY
KH34	H34	6	1	36.08	-93.756	0	0	HUNTSVILLE-MADISON CO REGL	AR
KH35	H35	6	1	35.472	-93.429	0	0	CLARKSVILLE MUN	AR
KH41	H41	6	1	39.158	-91.82	0	0	MEXICO MEML	MO
KH45	H45	6	1	35.277	-96.677	0	0	SEMINOLE MUN	OK
KH49	H49	6	1	38.451	-90.237	0	0	SACKMAN	IL
KH57	H57	6	1	37.755	-90.618	0	0	BISMARCK MEML	MO
KH58	H58	6	1	37.184	-92.735	0	0	OWEN	MO
KH66	H66	6	1	36.722	-95.628	0	0	NOWATA MUN	OK
KH68	H68	6	1	35.964	-95.343	0	0	WAGONER MUN	OK
KH71	H71	6	1	36.226	-95.331	0	0	MID-AMERICA INDUSTRIAL	OK
KH73	H73	6	1	35.929	-95.005	0	0	TAHLEQUAH MUN	OK
KH75	H75	6	1	34.799	-90.038	0	0	HERNANDO VILLAGE AIRPARK INC	MS
KH76	H76	6	1	36.672	-96.406	0	0	PAWHUSKA MUN	OK
KH79	H79	6	1	38.361	-92.573	0	0	ELDON MODEL	MO
KH80	H80	6	1	44.365	-83.762	0	0	FIELD OF DREAMS	MI
KH88	H88	6	1	37.608	-90.288	0	0	FREDERICKTOWN REGL	MO
KH92	H92	6	1	36.434	-96.384	0	0	HOMINY MUN	OK
KH96	H96	6	1	38.008	-88.937	0	0	BENTON MUN	IL
KH97	H97	6	1	36.384	-96.811	0	0	PAWNEE MUN	OK
KHAB	HAB	6	1	34.118	-87.999	0	0	MARION CO-RANKIN FITE	AL
KHAD	HAD	6	1	42.927	-106.31	0	0	HARFORD	WY
KHAE	HAE	6	1	39.725	-91.444	0	0	HANNIBAL MUN	MO
KHAF	HAF	6	1	37.516	-122.503	0	0	HALF MOON BAY	CA
KHAI	HAI	6	1	41.96	-85.594	0	0	THREE RIVERS MUN-HAINES	MI
KHAO	HAO	6	1	39.365	-84.526	0	0	BUTLER CO REGL	OH
KHAR	HAR	5	1	40.233	-77.017	0	0		
KHAT	HAT	3	1	35.273	-75.553	0	0		
KHAX	HAX	6	1	35.747	-95.415	0	0	HATBOX	OK
KHBC	HBC	6	1	48.769	-101.537	0	0	MOHALL MUN	ND
KHBG	HBG	6	1	31.266	-89.255	0	0	CHAIN MUN	MS
KHBI	HBI	6	1	35.656	-79.895	0	0	ASHEBORO MUN	NC
KHBR	HBR	4	1	34.993	-99.054	0	0	HOBART MUN	OK
KHBV	HBV	6	1	27.351	-98.737	0	0	HOGG CO	TX
KHBZ	HBZ	6	1	35.512	-92.015	0	0	HEBER SPRINGS MUN	AR
KHCD	HCD	6	1	44.859	-94.383	0	0	HUTCHINSON MUN-BUTLER	MN
KHCO	HCO	6	1	48.755	-96.945	0	0	HALLOCK MUN	MN
KHDC	HDC	6	1	30.522	-90.419	0	0	HAMMOND MUN	LA
KHDE	HDE	6	1	40.454	-99.338	0	0	BREWSTER	NE
KHDI	HDI	6	1	35.221	-84.834	0	0	HARDWICK	TN
KHDN	HDN	6	1	40.482	-107.219	0	0	YAMPA VALLEY	CO
KHDO	HDO	5	1	29.36	-99.177	0	0	HONDO MUN	TX
KHEE	HEE	6	1	34.577	-90.676	0	0	THOMPSON-ROBBINS	AR
KHEF	HEF	6	1	38.722	-77.517	0	0	MANASSAS REGL/DAVIS	VA
KHEI	HEI	6	1	46.016	-102.657	0	0	HETTINGER MUN	ND
KHEQ	HEQ	6	1	40.578	-102.281	0	0	HOLYOKE MUN	CO
KHEZ	HEZ	4	1	31.614	-91.298	0	0	HARDY-ANDERS-ADAMS CO	MS
KHFD	HFD	4	1	41.738	-72.652	0	0	HARTFORD-BRAINARD	CT
KHFF	HFF	6	1	35.039	-79.499	0	0	MACKALL AAF	NC
KHFY	HFY	6	1	39.629	-86.089	0	0	GREENWOOD MUN	IN
KHGR	HGR	4	1	39.709	-77.73	0	0	HAGERSTOWN REGL-HENSON	MD
KHHF	HHF	6	1	35.896	-100.404	0	0	HEMPHILL CO	TX
KHHG	HHG	6	1	40.855	-85.462	0	0	HUNTINGTON MUN	IN
KHHR	HHR	6	1	33.923	-118.337	0	0	NORTHROP/HAWTHORNE MUN	CA
KHHW	HHW	6	1	34.037	-95.544	0	0	STAMPER MUN	OK
KHIB	HIB	4	1	47.389	-92.84	0	0	CHISHOLM-HIBBING	MN
KHIE	HIE	6	1	44.369	-71.545	0	0	MT WASHINGTON REGL	NH
KHIF	HIF	6	1	41.124	-111.975	0	0	HILL AFB	UT
KHIG	HIG	6	1	39.073	-93.679	0	0	HIGGINSVILLE INDL MUN	MO
KHII	HII	6	1	34.569	-114.357	0	0	LAKE HAVASU CITY	AZ
KHIO	HIO	6	1	45.541	-122.952	0	0	PORTLAND-HILLSBORO	OR
KHJH	HJH	6	1	40.152	-97.587	0	0	HEBRON MUN	NE
KHJO	HJO	6	1	36.32	-119.631	0	0	HANFORD MUN	CA
KHKA	HKA	6	1	35.942	-89.833	0	0	BLYTHEVILLE MUN	AR
KHKS	HKS	6	1	32.335	-90.223	0	0	HAWKINS	MS
KHKY	HKY	4	1	35.741	-81.391	0	0	HICKORY REGL	NC
KHLB	HLB	6	1	39.345	-85.259	0	0	HILLENBRAND INDUSTRIES	IN
KHLC	HLC	4	1	39.381	-99.832	0	0	HILL CITY MUN	KS
KHLG	HLG	5	1	40.175	-80.648	0	0	WHEELING-OHIO CO	WV
KHLM	HLM	6	1	42.797	-86.162	0	0	PARK TOWNSHIP	MI
KHLN	HLN	3	1	46.608	-111.985	0	0	HELENA REGL	MT
KHLR	HLR	6	1	31.141	-97.716	0	0	HOOD AAF	TX
KHLX	HLX	6	1	36.766	-80.826	0	0	TWIN CO	VA
KHMN	HMN	5	1	32.853	-106.11	0	0	HOLLOMAN AFB	NM
KHMT	HMT	6	1	33.735	-117.023	0	0	HEMET-RYAN	CA
KHMZ	HMZ	6	1	40.086	-78.515	0	0	BEDFORD CO	PA
KHNB	HNB	6	1	38.25	-86.955	0	0	HUNTINGBURG	IN
KHNN	HNN	5	1	38.75	-82.033	0	0		
KHNR	HNR	6	1	41.586	-95.341	0	0	HARLAN MUN	IA
KHNZ	HNZ	6	1	36.363	-78.529	0	0	HENDERSON-OXFORD	NC
KHOB	HOB	3	1	32.688	-103.218	0	0	LEA CO/HOBBS	NM
KHOC	HOC	6	1	39.19	-83.541	0	0	HIGHLAND CO	OH
KHOE	HOE	6	1	31.057	-82.776	0	0	HOMERVILLE	GA
KHON	HON	1	1	44.388	-98.23	0	0	HURON REGL	SD
KHOP	HOP	5	1	36.674	-87.495	0	0	CAMPBELL AAF	KY
KHOT	HOT	4	1	34.48	-93.097	0	0	HOT SPRINGS MEML	AR
KHOU	HOU	5	1	29.647	-95.281	0	0	HOBBY	TX
KHPN	HPN	6	1	41.067	-73.708	0	0	WESTCHESTER CO	NY
KHPT	HPT	6	1	42.725	-93.228	0	0	HAMPTON MUN	IA
KHPY	HPY	6	1	29.788	-94.954	0	0	BAYTOWN	TX
KHQG	HQG	6	1	37.163	-101.373	0	0	HUGOTON MUN	KS
KHQM	HQM	4	1	46.972	-123.938	0	0	BOWERMAN	WA
KHQU	HQU	6	1	33.53	-82.518	0	0	THOMSON-MC DUFFIE CO	GA
KHQZ	HQZ	6	1	32.747	-96.532	0	0	MESQUITE METRO	TX
KHRI	HRI	6	1	45.83	-119.259	0	0	HERMISTON MUN	OR
KHRJ	HRJ	6	1	35.381	-78.734	0	0	HARNETT CO	NC
KHRL	HRL	6	1	26.23	-97.656	0	0	VALLEY INTL	TX
KHRO	HRO	4	1	36.263	-93.155	0	0	BOONE CO	AR
KHRT	HRT	6	1	30.429	-86.69	0	0	HURLBURT	FL
KHRU	HRU	6	1	38.685	-96.81	0	0	HERINGTON REGL	KS
KHRX	HRX	6	1	34.859	-102.33	0	0	HEREFORD MUN	TX
KHSA	HSA	6	1	30.368	-89.456	0	0	STENNIS INTL	MS
KHSB	HSB	6	1	37.812	-88.551	0	0	HARRISBURG-RALEIGH	IL
KHSD	HSD	6	1	35.603	-97.707	0	0	SUNDANCE	OK
KHSE	HSE	6	1	35.233	-75.618	0	0	MITCHELL	NC
KHSI	HSI	5	1	40.608	-98.429	0	0	HASTINGS MUN	NE
KHSP	HSP	4	1	37.952	-79.834	0	0	INGALLS	VA
KHSR	HSR	6	1	43.37	-103.389	0	0	HOT SPRINGS MUN	SD
KHSS	HSS	5	1	35.883	-82.817	0	0		
KHST	HST	6	1	25.49	-80.386	0	0	DADE CO-HOMESTEAD REGL	FL
KHSV	HSV	2	1	34.642	-86.774	0	0	HUNTSVILLE INTL-JONES	AL
KHTH	HTH	6	1	38.546	-118.636	0	0	HAWTHORNE MUN	NV
KHTL	HTL	4	1	44.361	-84.671	0	0	ROSCOMMON CO	MI
KHTO	HTO	6	1	40.961	-72.254	0	0	EAST HAMPTON	NY
KHTS	HTS	3	1	38.367	-82.56	0	0	TRI-STATE/FERGUSON	WV
KHTW	HTW	6	1	38.42	-82.496	0	0	LAWRENCE CO	OH
KHUA	HUA	6	1	34.68	-86.687	0	0	REDSTONE AAF	AL
KHUF	HUF	4	1	39.452	-87.308	0	0	TERRE HAUTE INTL-HULMAN	IN
KHUL	HUL	3	1	46.123	-67.793	0	0	HOULTON INTL	ME
KHUM	HUM	5	1	29.569	-90.661	0	0	HOUMA-TERREBONNE	LA
KHUT	HUT	4	1	38.067	-97.861	0	0	HUTCHINSON MUN	KS
KHVC	HVC	6	1	36.858	-87.458	0	0	HOPKINSVILLE-CHRISTIAN CO	KY
KHVE	HVE	5	1	38.42	-110.705	0	0	HANKSVILLE	UT
KHVN	HVN	4	1	41.264	-72.889	0	0	TWEED-NEW HAVEN	CT
KHVR	HVR	1	1	48.545	-109.763	0	0	HAVRE CITY-CO	MT
KHVS	HVS	6	1	34.403	-80.12	0	0	HARTSVILLE MUN	SC
KHWD	HWD	4	1	37.66	-122.124	0	0	HAYWARD EXECUTIVE	CA
KHWO	HWO	6	1	26.002	-80.243	0	0	NORTH PERRY	FL
KHWQ	HWQ	6	1	46.456	-109.857	0	0	WHEATLAND CO	MT
KHWV	HWV	6	1	40.818	-72.863	0	0	BROOKHAVEN	NY
KHXD	HXD	6	1	32.226	-80.7	0	0	HILTON HEAD	SC
KHXF	HXF	6	1	43.35	-88.391	0	0	HARTFORD MUN	WI
KHYA	HYA	4	1	41.671	-70.281	0	0	BARNSTABLE MUN-BOARDMAN/POLAN*	MA
KHYI	HYI	6	1	29.894	-97.867	0	0	SAN MARCOS MUN	TX
KHYR	HYR	6	1	46.026	-91.445	0	0	SAWYER CO	WI
KHYS	HYS	5	1	38.847	-99.275	0	0	HAYS REGL	KS
KHYW	HYW	6	1	33.83	-79.124	0	0	CONWAY-HORRY CO	SC
KHZD	HZD	6	1	36.091	-88.465	0	0	CARROLL CO	TN
KHZE	HZE	6	1	47.291	-101.582	0	0	MERCER CO REGL	ND
KHZL	HZL	6	1	40.988	-75.996	0	0	HAZLETON MUN	PA
KHZR	HZR	6	1	30.721	-91.479	0	0	FALSE RIVER	LA
KHZY	HZY	6	1	41.78	-80.698	0	0	ASHTABULA CO	OH
KI05	I05	6	1	37.541	-87.953	0	0	STURGIS MUN	KY
KI08	I08	6	1	45.145	-114.93	0	0	CABIN CREEK USFS	ID
KI10	I10	6	1	39.802	-81.538	0	0	NOBLE CO	OH
KI12	I12	6	1	40.241	-84.151	0	0	SIDNEY MUN	OH
KI16	I16	6	1	37.602	-81.56	0	0	KEE	WV
KI17	I17	6	1	40.167	-84.309	0	0	PIQUA	OH
KI18	I18	6	1	38.93	-81.82	0	0	JACKSON CO	WV
KI19	I19	6	1	39.692	-83.992	0	0	GREENE CO-JACKSON REGL	OH
KI21	I21	6	1	39.905	-85.925	0	0	INDIANAPOLIS BROOKSIDE	IN
KI22	I22	6	1	40.171	-84.926	0	0	RANDOLPH CO	IN
KI23	I23	6	1	39.572	-83.423	0	0	FAYETTE CO	OH
KI25	I25	6	1	37.418	-81.53	0	0	WELCH MUN	WV
KI27	I27	6	1	42.849	-91.382	0	0	ELKADER	IA
KI32	I32	6	1	38.134	-83.54	0	0	MOREHEAD-ROWAN CO	KY
KI34	I34	6	1	39.329	-85.523	0	0	GREENSBURG-DECATUR CO	IN
KI35	I35	6	1	36.861	-83.363	0	0	TUCKER-GUTHRIE MEML	KY
KI39	I39	6	1	37.633	-84.334	0	0	MADISON	KY
KI40	I40	6	1	40.309	-81.854	0	0	DOWNING	OH
KI41	I41	6	1	38.458	-82.315	0	0	NEWLON	WV
KI42	I42	6	1	38.584	-86.465	0	0	PAOLI MUN	IN
KI43	I43	6	1	38.984	-82.579	0	0	RHODES	OH
KI44	I44	6	1	39.766	-84.345	0	0	DAYTON-NEW LEBANON	OH
KI48	I48	6	1	40.403	-91.166	0	0	CARTHAGE	IL
KI50	I50	6	1	37.851	-83.848	0	0	STANTON	KY
